spectrum,VDISP,VDISP_ERR,Z,Z_ERR,ZWARNING,SPECTROFLUX_U,SPECTROFLUX_G,SPECTROFLUX_R,SPECTROFLUX_I,SPECTROFLUX_Z,SPECTROFLUX_IVAR_U,SPECTROFLUX_IVAR_G,SPECTROFLUX_IVAR_R,SPECTROFLUX_IVAR_I,SPECTROFLUX_IVAR_Z,SPECTROSYNFLUX_U,SPECTROSYNFLUX_G,SPECTROSYNFLUX_R,SPECTROSYNFLUX_I,SPECTROSYNFLUX_Z,SPECTROSYNFLUX_IVAR_U,SPECTROSYNFLUX_IVAR_G,SPECTROSYNFLUX_IVAR_R,SPECTROSYNFLUX_IVAR_I,SPECTROSYNFLUX_IVAR_Z,object_id
"{'flux': array([ 4.2883635,  4.2873673,  4.2863727, ..., 16.25368  , 16.25368  ,
       16.25368  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7628895, 0.7628895,
       0.7628895], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,0.0,-1.380468e-06,1.7949878e-05,False,0.7471632,5.5445485,20.969755,52.232,84.16544,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.90246344,5.5019875,20.834213,52.253674,83.86906,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759891829777524736'
"{'flux': array([4.8485603, 4.8474245, 4.84629  , ..., 2.1685574, 2.1685574,
       2.1685574], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7658085, 0.7658085,
       0.7658085], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",0.0,47.038483,0.21968594,1.7261556e-05,False,2.1300395,4.537645,10.660101,16.367498,20.58263,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,2.178217,4.4874735,10.537273,16.317162,20.348534,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759892379533338624'
"{'flux': array([0.8148115 , 0.8146357 , 0.81446016, ..., 1.3861545 , 1.3861545 ,
       1.3861545 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7651144, 0.7651144,
       0.7651144], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",126.32576,51.720654,0.12740424,1.5360492e-05,False,1.6360147,3.8784316,7.4663296,10.3651705,12.837384,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.0142869,3.8766246,7.3798738,10.364061,12.566292,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759892654411245568'
"{'flux': array([1.4712574, 1.4709587, 1.4706606, ..., 3.183846 , 3.183846 ,
       3.183846 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7660425, 0.7660425,
       0.7660425], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",158.62024,28.920517,0.12810849,6.071669e-05,False,1.2448345,3.6264303,11.593786,20.55481,30.505241,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.2627864,3.601715,11.502219,20.386335,30.621084,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759892929289152512'
"{'flux': array([2.8120668, 2.8114645, 2.810863 , ..., 4.0163813, 4.0163813,
       4.0163813], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.77236414, 0.77236414,
       0.77236414], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",193.12321,19.039188,0.24664393,5.9368605e-05,False,0.711722,3.9284868,17.674124,32.865025,46.19422,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.1081725,3.8522422,17.765982,32.52532,46.60654,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759893204167059456'
"{'flux': array([ 3.521474  ,  3.5206363 ,  3.5198002 , ..., -0.08806314,
       -0.08806314, -0.08806314], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.77238697, 0.77238697,
       0.77238697], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",460.6203,196.20459,0.19803955,1.6311367e-05,False,1.3859016,3.563708,7.507021,10.390182,12.771538,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.1387757,3.5511358,7.4229727,10.580279,12.0680065,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759893479044966400'
"{'flux': array([4.1520557, 4.1511693, 4.1502843, ..., 1.8903801, 1.8903801,
       1.8903801], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",98.40259,30.250666,0.12794825,8.063681e-06,False,3.5827856,7.761711,14.40565,21.126274,23.835173,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,2.5873415,7.743444,14.544428,20.965624,24.55481,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759893753922873344'
"{'flux': array([2.9309454, 2.9302764, 2.929608 , ..., 1.5254394, 1.5254394,
       1.5254394], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",60.180264,22.245836,0.15874827,1.9233023e-05,False,2.9959831,7.5161185,16.869247,25.225533,32.052063,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,3.458119,7.4731326,16.692602,25.19158,32.058327,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759894028800780288'
"{'flux': array([ 0.7052975 ,  0.705131  ,  0.70496476, ..., -0.02135611,
       -0.02135611, -0.02135611], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.76334363, 0.76334363,
       0.76334363], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",156.32483,56.799763,0.45493087,0.0001125281,False,0.379481,1.3043677,6.570399,12.481466,17.609758,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.38190532,1.3065789,6.4294095,12.643595,18.35772,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759894578556594176'
"{'flux': array([-0.23025262, -0.23020236, -0.23015219, ...,  0.5286788 ,
        0.5286788 ,  0.5286788 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.76336306, 0.76336306,
       0.76336306], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",598.41956,171.53801,0.58590025,0.00019763072,False,0.066482626,0.22439118,2.0386698,6.973243,11.330611,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.0050047417,0.20869635,2.0311708,6.9755154,12.274222,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759894853434501120'
"{'flux': array([0.7942628 , 0.7940769 , 0.79389125, ..., 0.16768236, 0.16768236,
       0.16768236], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.76910245, 0.76910245,
       0.76910245], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",215.55756,50.401512,0.45600492,0.0002065345,False,0.19663967,0.6208875,4.104398,10.233364,15.9602585,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.062418617,0.58921146,4.1388016,10.101297,16.38351,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759895128312408064'
"{'flux': array([9.62948 , 9.627352, 9.625226, ..., 6.985513, 6.985513, 6.985513],
      dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7656819, 0.7656819,
       0.7656819], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",174.7308,14.703671,0.21821523,4.911459e-05,False,0.65121055,4.6639147,18.631649,32.80941,45.880627,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.3530053,4.5989885,18.649998,32.53049,45.471367,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759895403190315008'
"{'flux': array([ 0.7619384 ,  0.7617706 ,  0.7616031 , ..., -0.21593867,
       -0.21593867, -0.21593867], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7644217, 0.7644217,
       0.7644217], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",77.17989,63.419205,0.1975278,7.360443e-05,False,0.14189416,1.8707414,5.618519,8.906411,10.159977,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.4558943,1.8544044,5.6770525,8.650953,10.009457,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759895678068221952'
"{'flux': array([0.5550404, 0.5549093, 0.5547784, ..., 3.1892982, 3.1892982,
       3.1892982], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.77273774, 0.77273774,
       0.77273774], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",110.56669,15.329088,0.18178645,3.1072246e-05,False,1.9194862,6.6424775,19.26522,30.907093,40.17098,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,2.430646,6.600091,19.185772,30.59044,40.519062,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759895952946128896'
"{'flux': array([0.94085443, 0.9406485 , 0.9404428 , ..., 2.423184  , 2.423184  ,
       2.423184  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.77281165, 0.77281165,
       0.77281165], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",65.77702,26.358213,0.13512728,1.2272989e-05,False,3.0804865,6.8053246,15.1005945,22.529451,27.32938,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,2.5613494,6.7808185,15.105007,22.437853,27.723148,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759896502701942784'
"{'flux': array([1.6228883, 1.6225486, 1.6222097, ..., 0.3853518, 0.3853518,
       0.3853518], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.      , 0.      , 0.      , ..., 0.772849, 0.772849, 0.772849],
      dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",145.78465,56.105824,0.1975418,2.1447066e-05,False,2.9565349,4.723798,10.386394,15.82944,19.694399,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,2.3185325,4.6809297,10.2759495,15.740177,19.597864,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759896777579849728'
"{'flux': array([5.8726964, 5.871479 , 5.870263 , ..., 1.3875102, 1.3875102,
       1.3875102], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7251523, 0.7251523,
       0.7251523], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",43.24557,23.30248,0.1848652,1.17458585e-05,False,2.9468474,4.812709,10.01158,15.095902,18.032406,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,2.47905,4.810148,9.8913765,15.122014,18.254879,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759897327335663616'
"{'flux': array([2.202789 , 2.2023365, 2.201885 , ..., 1.71455  , 1.71455  ,
       1.71455  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 0.       , ..., 0.7251844, 0.7251844,
       0.7251844], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",65.72098,23.613825,0.21851358,3.2651307e-05,False,1.6747175,3.5511,9.869805,15.805264,20.780926,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.5472703,3.5068061,9.794638,15.798783,20.963652,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759897602213570560'
"{'flux': array([ 0.88072526,  0.8805343 ,  0.88034356, ..., -0.23257574,
       -0.23257574, -0.23257574], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 0.        , ..., 0.72841334, 0.72841334,
       0.72841334], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",43.32199,46.66687,0.063742265,5.0215418e-05,False,0.36213464,1.6018813,3.5508451,4.592749,4.834219,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.36178347,1.6010201,3.4411173,4.7663283,5.22554,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759897877091477504'
"{'flux': array([1.8310938, 1.8307235, 1.830354 , ..., 2.2091944, 2.2091944,
       2.2091944], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 1.0514152 , ..., 0.72789896, 0.72789896,
       0.72789896], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",14.210191,36.11729,0.10307845,8.059348e-05,False,1.4299785,4.4536915,10.643951,15.236919,20.261475,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,1.4266185,4.445883,10.498369,15.45004,20.375551,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759898151969384448'
"{'flux': array([ 0.41325197,  0.41316196,  0.41307214, ..., -0.14488092,
       -0.14488092, -0.14488092], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.0514542, ..., 0.7277461, 0.7277461,
       0.7277461], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",93.76876,39.199677,0.60863644,0.0003364502,True,-0.119678624,0.14888112,1.1809545,3.894362,6.6767817,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,-0.03826281,0.13712132,1.2020184,3.953783,6.594404,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759898426847291392'
"{'flux': array([1.9861894 , 1.9857861 , 1.9853836 , ..., 0.02567435, 0.02567435,
       0.02567435], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 1.0515181 , ..., 0.73926055, 0.73926055,
       0.73926055], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",525.64044,139.3942,0.43377936,0.00025753814,False,-0.18548805,0.5650407,3.779945,9.490039,16.020739,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.043577008,0.54331416,3.8122227,9.334661,15.616544,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759898701725198336'
"{'flux': array([-0.07399578, -0.0739801 , -0.07396445, ..., -0.7033271 ,
       -0.7033271 , -0.7033271 ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.1782079, ..., 0.7392865, 0.7392865,
       0.7392865], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",172.9399,49.817894,0.6088756,0.00026117975,False,-0.12860748,0.12659469,0.87323153,2.9236503,4.9893007,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,-0.0022176127,0.11388964,0.8268603,2.9685655,5.285969,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759898976603105280'
"{'flux': array([1.2744213, 1.2741545, 1.2738885, ..., 0.3569518, 0.3569518,
       0.3569518], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.1347015, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",134.371,30.56364,0.21008696,8.81224e-05,False,0.96722674,2.6603386,10.6372385,17.89196,24.68342,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.9082957,2.6414485,10.563556,17.899836,24.345299,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759899251481012224'
"{'flux': array([0.39179274, 0.39171064, 0.39162865, ..., 5.432693  , 5.432693  ,
       5.432693  ], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.      , 0.      , 1.122177, ..., 0.      , 0.      , 0.      ],
      dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",76.116776,20.59934,0.16915298,1.15410585e-05,False,2.761694,7.065058,19.402933,32.79888,42.8567,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,3.4314663,7.01754,19.539871,32.75131,43.942547,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759899526358919168'
"{'flux': array([0.8676409, 0.867467 , 0.8672934, ..., 1.2522484, 1.2522484,
       1.2522484], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.       , 0.       , 1.1731881, ..., 0.       , 0.       ,
       0.       ], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",400.85645,91.39127,0.5326301,0.00015996759,False,-0.11141081,0.3685912,2.9594636,9.828744,16.362877,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,-0.031506013,0.35115355,2.959946,9.909416,16.941399,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759899801236826112'
"{'flux': array([1.2031878, 1.2029276, 1.2026676, ..., 3.1551273, 3.1551273,
       3.1551273], dtype=float32), 'ivar': array([0., 0., 0., ..., 0., 0., 0.], dtype=float32), 'lsf_sigma': array([0.        , 0.        , 1.1702332 , ..., 0.72546643, 0.72546643,
       0.72546643], dtype=float32), 'lambda': array([ 3.7992686e+03,  3.8001436e+03,  3.8010186e+03, ...,
       -1.0000000e+00, -1.0000000e+00, -1.0000000e+00], dtype=float32), 'mask': array([ True,  True,  True, ...,  True,  True,  True])}",118.81795,32.40766,0.27119455,9.109546e-05,False,0.23744962,1.6067657,8.227591,16.920174,26.911528,1.2810838,4.7092338,3.3769279,1.6308998,0.49377942,0.47760454,1.5702751,8.291977,16.966158,27.14783,3.1201751,4.8240495,3.766461,1.9804801,1.0679232,b'   1759900076114733056'
